timestamp,symbol,price,beta,banker,momentum_4w,return_20d,tier,theme,theme_score,pure_play_score,theme_verdict,final_decision,conviction,sector_status,upside_potential,bullish_factors,risk_factors,reasoning,passed_all_gates
2026-02-22 21:18:15,ETON,17.93,0.97,0.0,19.6,19.6,T1,Healthcare Contrarian Recovery,0.0,95,GOOD FIT,PASS,8,BULLISH,High (50%+),"ET-600 PDUFA decision Feb 25 with strong approval odds; Revenue growth accelerating: +129% YoY Q3, 19 consecutive quarters growth; Analyst consensus $30.50 target (+70% upside), 3 Buy/0 Hold ratings","Binary FDA decision in 3 days creates volatility; Small addressable markets (3,000 patients for ET-600); Execution risk on multiple pipeline programs",This is a classic binary biotech catalyst play with exceptional risk/reward. ETON has built a profitable rare disease franchise ($22.5M quarterly revenue; +129% growth) while approaching a major FDA decision that could unlock $100M+ in peak sales. The company's perfect FDA approval track record and ,YES
2026-02-22 21:18:15,SGRY,15.54,0.67,0.0,-3.7,-3.7,T2,Healthcare Contrarian Recovery,0.0,85,STRONG FIT,FAIL,2,BEARISH,Uncertain,Potential Bain Capital acquisition at $25.75; Secular shift to outpatient surgery; Mid-teens EBITDA growth historically,Earnings in 9 days with negative setup; Guidance reliability destroyed; High leverage with 7.25% debt costs; Commercial payer mix deteriorating,DISQUALIFIED on binary earnings risk. Earnings in 9 days with recent guidance cuts and negative revision trajectory violates fundamental regime rules for earnings timing.,NO
2026-02-22 21:18:15,RELY,17.15,0.93,0.0,21.0,21.0,T3,Cross-Border Digital Payments & Remittances,7.3,95,STRONG FIT [RESCUED],PASS,8,BULLISH,High (50%+),"Massive earnings beat ($0.19 vs $0.02 est) with raised 2026 guidance above analyst estimates; New product suite scaling rapidly - Flex users at 120K, Business customers 15K+ with 2x transaction sizes;",Technical overbought condition following earnings pop creates near-term pullback risk; Fintech regulatory environment tightening with increased compliance costs; Cross-border payments facing competiti,RELY demonstrates exceptional fundamental momentum with first-year GAAP profitability; 29% revenue growth; and 93% EBITDA growth while trading at reasonable forward multiples. New product pipeline scaling rapidly with management expecting revenue doubling in 2026. Technical overbought condition is t,YES
2026-02-22 21:18:15,NPB,17.97,0.72,0.0,-0.8,-0.8,T3,Specialized Mortgage Banking Technology,6.7,70,GOOD FIT [RESCUED],PASS,5,BULLISH,High (50%+),"Strong MPP growth trajectory ($4.1B-$4.3B target); CEO buying stock aggressively (37,655 shares in Feb); New AI mortgage platform with 60% cost reduction potential",Earnings miss trend continues; Wholesale funding concentration; Mortgage cycle sensitivity,<cite index='5-19;11-11'>NPB recently missed Q4 earnings consensus ($0.52 vs $0.60 est)</cite> but <cite index='22-1;22-4'>delivered 15% EPS growth with strong asset expansion to $7B and positive 2026 guidance for continued growth</cite>. The specialized mortgage technology angle is compelling with ,YES
2026-02-27 21:40:50,ARTV,5.82,1.25,20.0,True,63.1,True,True,True,1,T1,49.6,49.6,False
2026-02-27 21:40:50,IKT,2.05,1.48,20.0,True,60.4,False,True,True,3,T3,36.7,36.7,False
2026-02-27 21:40:50,LRMR,5.31,1.62,20.0,True,65.8,True,True,True,1,T1,50.0,50.0,False
2026-02-27 21:40:50,RCKT,5.01,1.19,20.0,True,65.6,False,True,True,3,T3,44.0,44.0,False
2026-02-27 21:40:50,CCCC,2.7,1.55,19.26,True,59.1,True,True,True,1,T1,42.1,42.1,False
2026-02-27 21:40:50,ASIC,22.12,0.18,17.96,True,58.4,False,True,True,3,T3,24.2,24.2,False
2026-02-27 21:40:50,NGNE,23.49,1.86,17.48,True,57.5,False,True,True,3,T3,33.0,33.0,False
2026-02-27 21:40:50,LWLG,4.41,1.3,12.66,True,57.6,False,True,True,3,T3,33.6,33.6,False
2026-02-27 21:40:50,MBOT,2.41,1.68,7.8,True,52.4,True,True,True,1,T1,33.9,33.9,False
2026-02-27 21:40:50,ATLX,5.29,1.53,5.71,True,52.8,True,True,True,1,T1,5.2,5.2,False
2026-02-27 21:40:50,SGMO,0.43,1.28,0.0,False,45.4,True,True,True,2,T2,-19.9,-19.9,False
2026-02-27 21:54:27,ARTV,5.82,1.25,20.0,True,63.1,True,True,True,1,T1,49.6,49.6,False
2026-02-27 21:54:27,IKT,2.05,1.48,20.0,True,60.4,False,True,True,3,T3,36.7,36.7,False
2026-02-27 21:54:27,LRMR,5.31,1.62,20.0,True,65.8,True,True,True,1,T1,50.0,50.0,False
2026-02-27 21:54:27,RCKT,5.01,1.19,20.0,True,65.6,False,True,True,3,T3,44.0,44.0,False
2026-02-27 21:54:27,CCCC,2.7,1.55,19.26,True,59.1,True,True,True,1,T1,42.1,42.1,False
2026-02-27 21:54:27,ASIC,22.12,0.18,17.96,True,58.4,False,True,True,3,T3,24.2,24.2,False
2026-02-27 21:54:27,NGNE,23.49,1.86,17.48,True,57.5,False,True,True,3,T3,33.0,33.0,False
2026-02-27 21:54:27,LWLG,4.41,1.3,12.66,True,57.6,False,True,True,3,T3,33.6,33.6,False
2026-02-27 21:54:27,MBOT,2.41,1.68,7.8,True,52.4,True,True,True,1,T1,33.9,33.9,False
2026-02-27 21:54:27,ATLX,5.29,1.53,5.71,True,52.8,True,True,True,1,T1,5.2,5.2,False
2026-02-27 21:54:27,SGMO,0.43,1.28,0.0,False,45.4,True,True,True,2,T2,-19.9,-19.9,False
2026-02-28 09:33:33,ARTV,5.82,1.25,20.0,True,63.1,True,True,True,1,T1,49.6,49.6,False
2026-02-28 09:33:33,IKT,2.05,1.48,20.0,True,60.4,False,True,True,3,T3,36.7,36.7,False
2026-02-28 09:33:33,LRMR,5.31,1.62,20.0,True,65.8,True,True,True,1,T1,50.0,50.0,False
2026-02-28 09:33:33,RCKT,5.01,1.19,20.0,True,65.6,False,True,True,3,T3,44.0,44.0,False
2026-02-28 09:33:33,SEPN,29.02,1.18,20.0,True,64.5,False,True,True,3,T3,24.3,24.3,False
2026-02-28 09:33:33,CCCC,2.7,1.55,19.26,True,59.1,True,True,True,1,T1,42.1,42.1,False
2026-02-28 09:33:33,ASIC,22.12,0.18,17.96,True,58.4,False,True,True,3,T3,24.2,24.2,False
2026-02-28 09:33:33,NGNE,23.49,1.86,17.48,True,57.5,False,True,True,3,T3,33.0,33.0,False
2026-02-28 09:33:33,CNTA,26.86,0.97,16.24,True,60.2,False,True,True,3,T3,9.3,9.3,False
2026-02-28 09:33:33,CRSP,60.14,1.25,15.37,True,57.4,False,True,True,3,T3,20.4,20.4,False
2026-02-28 09:33:33,LWLG,4.41,1.3,12.66,True,57.6,False,True,True,3,T3,33.6,33.6,False
2026-02-28 09:33:33,VAC,65.01,1.69,12.66,True,54.7,False,True,True,3,T3,19.7,19.7,False
2026-02-28 09:33:33,OSIS,285.2,1.17,11.16,False,57.5,True,True,True,2,T2,14.0,14.0,False
2026-02-28 09:33:33,MBOT,2.41,1.68,7.8,True,52.4,True,True,True,1,T1,33.9,33.9,False
2026-02-28 09:33:33,ATLX,5.29,1.53,5.71,True,52.8,True,True,True,1,T1,5.2,5.2,False
2026-02-28 09:33:33,SGMO,0.43,1.28,0.0,False,45.2,True,True,True,2,T2,-20.4,-20.4,False
2026-03-06 21:46:16,CLDX,29.43,1.14,19.37,False,60.8,True,True,True,2,T2,23.9,23.9,False
2026-03-06 21:46:16,BAND,16.55,1.24,19.13,True,59.3,True,True,True,1,T1,23.2,23.2,False
2026-03-06 21:46:16,SOC,14.37,2.23,15.6,True,54.4,False,True,True,3,T3,81.0,81.0,False
2026-03-06 21:46:16,SABR,1.59,2.06,7.94,True,49.6,True,True,True,1,T1,34.2,34.2,False
2026-03-06 21:46:16,MEG,27.0,1.57,7.4,False,54.2,True,True,True,2,T2,9.4,9.4,False
2026-03-06 21:46:16,HNST,2.93,1.39,6.92,True,48.4,False,True,True,3,T3,27.9,27.9,False
2026-03-06 21:46:16,XPER,6.16,1.22,6.13,True,50.4,False,True,True,3,T3,14.5,14.5,False
2026-03-06 21:46:16,SEZL,73.47,2.45,3.9,True,50.2,False,True,True,3,T3,8.5,8.5,False
2026-03-06 21:46:16,PROK,2.3,2.08,3.02,True,51.6,False,True,True,3,T3,23.0,23.0,False
2026-03-06 21:46:16,CVI,26.83,0.94,0.94,True,49.3,False,True,True,3,T3,9.3,9.3,False
2026-03-06 21:46:16,GOGO,5.23,1.52,0.0,False,39.8,True,True,True,2,T2,25.1,25.1,False
2026-03-06 21:54:32,CLDX,29.43,1.14,19.37,False,60.8,True,True,True,2,T2,23.9,23.9,False
2026-03-06 21:54:32,BAND,16.55,1.24,19.13,True,59.3,True,True,True,1,T1,23.2,23.2,False
2026-03-06 21:54:32,SOC,14.37,2.23,15.6,True,54.4,False,True,True,3,T3,81.0,81.0,False
2026-03-06 21:54:32,SABR,1.59,2.06,7.94,True,49.6,True,True,True,1,T1,34.2,34.2,False
2026-03-06 21:54:32,MEG,27.0,1.57,7.4,False,54.2,True,True,True,2,T2,9.4,9.4,False
2026-03-06 21:54:32,HNST,2.93,1.39,6.92,True,48.4,False,True,True,3,T3,27.9,27.9,False
2026-03-06 21:54:32,XPER,6.16,1.22,6.13,True,50.4,False,True,True,3,T3,14.5,14.5,False
2026-03-06 21:54:32,SEZL,73.47,2.45,3.9,True,50.2,False,True,True,3,T3,8.5,8.5,False
2026-03-06 21:54:32,PROK,2.3,2.08,3.02,True,51.6,False,True,True,3,T3,23.0,23.0,False
2026-03-06 21:54:32,CVI,26.83,0.94,0.94,True,49.3,False,True,True,3,T3,9.3,9.3,False
2026-03-06 21:54:32,GOGO,5.23,1.52,0.0,False,39.8,True,True,True,2,T2,25.1,25.1,False
2026-03-13 21:31:55,BCAX,19.19,1.51,20.0,True,62.0,False,True,True,3,T3,35.0,35.0,False
2026-03-13 21:31:55,CZR,28.06,1.45,20.0,True,61.0,False,True,True,3,T3,54.7,54.7,False
2026-03-13 21:31:55,GEVO,2.38,1.3,20.0,True,62.9,False,True,True,3,T3,28.0,28.0,False
2026-03-13 21:31:55,HIMX,9.84,1.63,20.0,True,62.8,True,True,True,1,T1,27.5,27.5,False
2026-03-13 21:31:55,RES,6.52,1.3,20.0,True,62.9,False,True,True,3,T3,12.0,12.0,False
2026-03-13 21:31:55,RLMD,5.91,1.05,20.0,False,76.5,True,True,True,2,T2,58.9,58.9,False
2026-03-13 21:31:55,ROMA,5.4,0.59,20.0,True,76.8,False,True,True,3,T3,158.4,158.4,False
2026-03-13 21:31:55,WOOF,3.62,0.82,20.0,True,61.9,True,True,True,1,T1,44.2,44.2,False
2026-03-13 21:31:55,WEYS,33.01,1.14,15.53,True,58.5,True,True,True,1,T1,4.8,4.8,False
2026-03-13 21:31:55,VYGR,4.45,1.37,15.22,True,57.6,True,True,True,1,T1,31.4,31.4,False
2026-03-13 21:31:55,VKTX,35.63,1.45,11.3,True,55.6,False,True,True,3,T3,22.9,22.9,False
2026-03-13 21:31:55,DDD,2.42,1.85,9.43,True,54.2,False,True,True,3,T3,16.3,16.3,False
2026-03-13 21:31:55,BMBL,3.77,1.31,2.27,True,47.0,True,True,True,1,T1,37.1,37.1,False
2026-03-13 21:31:55,LFMD,3.98,1.42,2.25,True,45.6,False,True,True,3,T3,43.2,43.2,False
2026-03-13 21:31:55,TONX,3.35,1.85,1.12,True,46.7,False,True,True,3,T3,59.5,59.5,False
2026-03-13 21:31:55,FRHC,131.99,1.24,0.1,True,46.9,True,True,True,1,T1,13.4,13.4,False
2026-03-13 21:31:55,EMPD,4.39,1.51,0.0,False,42.8,True,True,True,2,T2,16.8,16.8,False
2026-03-13 21:31:55,WIX,88.09,1.15,0.0,False,42.3,True,True,True,2,T2,27.2,27.2,False
2026-03-13 21:59:49,BCAX,19.19,1.51,20.0,True,62.0,False,True,True,3,T3,35.0,35.0,False
2026-03-13 21:59:49,CZR,28.06,1.45,20.0,True,61.0,False,True,True,3,T3,54.7,54.7,False
2026-03-13 21:59:49,GEVO,2.38,1.3,20.0,True,62.9,False,True,True,3,T3,28.0,28.0,False
2026-03-13 21:59:49,HIMX,9.84,1.63,20.0,True,62.8,True,True,True,1,T1,27.5,27.5,False
2026-03-13 21:59:49,RES,6.52,1.3,20.0,True,62.9,False,True,True,3,T3,12.0,12.0,False
2026-03-13 21:59:49,RLMD,5.91,1.05,20.0,False,76.5,True,True,True,2,T2,58.9,58.9,False
2026-03-13 21:59:49,ROMA,5.4,0.59,20.0,True,76.8,False,True,True,3,T3,158.4,158.4,False
2026-03-13 21:59:49,WOOF,3.62,0.82,20.0,True,61.9,True,True,True,1,T1,44.2,44.2,False
2026-03-13 21:59:49,WEYS,33.01,1.14,15.53,True,58.5,True,True,True,1,T1,4.8,4.8,False
2026-03-13 21:59:49,VYGR,4.45,1.37,15.22,True,57.6,True,True,True,1,T1,31.4,31.4,False
2026-03-13 21:59:49,VKTX,35.63,1.45,11.3,True,55.6,False,True,True,3,T3,22.9,22.9,False
2026-03-13 21:59:49,DDD,2.42,1.85,9.43,True,54.2,False,True,True,3,T3,16.3,16.3,False
2026-03-13 21:59:49,BMBL,3.77,1.31,2.27,True,47.0,True,True,True,1,T1,37.1,37.1,False
2026-03-13 21:59:49,LFMD,3.98,1.42,2.25,True,45.6,False,True,True,3,T3,43.2,43.2,False
2026-03-13 21:59:49,TONX,3.35,1.85,1.12,True,46.7,False,True,True,3,T3,59.5,59.5,False
2026-03-13 21:59:49,FRHC,131.99,1.24,0.1,True,46.9,True,True,True,1,T1,13.4,13.4,False
2026-03-13 21:59:49,EMPD,4.39,1.51,0.0,False,42.8,True,True,True,2,T2,16.8,16.8,False
2026-03-13 21:59:49,WIX,88.09,1.15,0.0,False,42.3,True,True,True,2,T2,27.2,27.2,False
2026-03-24 20:31:10,KODK,8.37,1.64,17.67,True,59.7,False,True,True,3,T3,14.3,9.8,False
2026-03-24 20:31:10,OSW,22.96,1.29,16.55,True,58.8,True,True,True,1,T1,6.9,5.5,False
2026-03-24 20:31:10,MKTW,16.22,0.71,13.2,True,56.4,True,True,True,1,T1,19.3,17.3,False
2026-03-24 20:31:10,AENT,7.47,1.13,12.97,True,57.9,False,True,True,3,T3,38.1,50.9,False
2026-03-24 20:31:10,CARG,34.83,1.07,6.62,True,52.9,False,True,True,3,T3,13.5,15.1,False
2026-03-24 20:31:10,EYE,27.5,1.21,4.8,True,54.4,False,True,True,3,T3,2.0,6.3,False
2026-03-24 20:31:10,ABSI,3.01,1.85,3.05,True,50.7,False,True,True,3,T3,9.9,9.9,False
2026-03-24 20:31:10,NTNX,39.31,1.18,0.0,False,31.3,True,True,True,2,T2,2.7,2.3,False
2026-04-05 11:16:54,CENX,62.57,1.83,20.0,True,71.6,True,True,True,4,T4,16.5,16.5,False
2026-04-05 11:16:54,FLY,32.93,2.94,20.0,True,58.4,False,True,True,6,T6,66.9,66.9,False
2026-04-05 11:16:54,SNX,186.92,1.03,20.0,True,72.3,True,True,True,4,T4,19.5,19.5,False
2026-04-05 11:16:54,BFLY,4.11,2.36,18.89,True,61.6,False,True,True,6,T6,12.6,12.6,False
2026-04-05 11:16:54,AZ,7.48,1.28,16.72,True,56.2,False,True,True,3,T3,37.8,37.8,False
2026-04-05 11:16:54,PROP,2.41,1.12,16.69,True,55.3,False,True,True,6,T6,50.6,50.6,False
2026-04-05 11:16:54,SRPT,23.23,1.37,16.69,True,52.7,False,True,True,3,T3,39.0,39.0,False
2026-04-05 11:16:54,ACLS,95.09,1.81,15.2,False,58.4,True,True,True,5,T5,15.6,15.6,False
2026-04-05 11:16:54,IMTX,10.35,1.29,14.32,True,58.8,False,True,True,6,T6,5.0,5.0,False
2026-04-05 11:16:54,WH,82.16,0.96,11.4,True,55.0,False,True,True,6,T6,7.6,7.6,False
2026-04-05 11:16:54,KARO,49.68,1.07,11.34,True,55.1,True,True,True,4,T4,6.8,6.8,False
2026-04-05 11:16:54,VOR,18.05,1.3,9.52,True,52.0,False,True,True,3,T3,19.4,19.4,False
2026-04-05 11:16:54,RDCM,12.5,0.75,4.94,True,50.6,False,True,True,6,T6,11.6,11.6,False
2026-04-05 11:16:54,ABSI,3.06,2.2,4.72,True,51.2,False,True,True,6,T6,28.6,28.6,False
2026-04-05 11:16:54,XNCR,12.81,1.45,2.48,True,50.9,False,True,True,6,T6,13.2,13.2,False
2026-04-05 11:16:54,BRZE,23.68,1.47,1.63,True,48.2,True,True,True,4,T4,17.6,17.6,False
2026-04-05 11:16:54,EVLV,6.03,1.53,0.88,True,49.2,False,True,True,6,T6,18.7,18.7,False
2026-04-05 11:16:54,NTNX,41.1,1.23,0.0,False,37.3,True,True,True,2,T2,3.2,3.2,False
2026-04-14 20:39:23,AMKR,60.44,2.2,20.0,False,73.1,True,True,True,5,T5,31.9,35.4,False
2026-04-14 20:39:23,BELFA,221.06,1.6,20.0,False,69.5,True,True,True,5,T5,16.6,17.0,False
2026-04-14 20:39:23,CTOS,7.36,1.58,20.0,True,61.6,True,True,True,4,T4,21.1,19.5,False
2026-04-14 20:39:23,FEIM,58.22,1.24,20.0,True,63.4,False,True,True,6,T6,44.2,21.4,False
2026-04-14 20:39:23,GILT,18.28,1.33,20.0,True,64.0,False,True,True,6,T6,12.5,11.5,False
2026-04-14 20:39:23,HUT,69.76,3.18,20.0,False,72.8,True,True,True,5,T5,47.0,36.3,False
2026-04-14 20:39:23,KALU,143.42,1.33,20.0,False,67.1,True,True,True,5,T5,34.0,20.9,False
2026-04-14 20:39:23,KNX,61.84,1.05,20.0,False,63.1,True,True,True,5,T5,16.1,16.3,False
2026-04-14 20:39:23,LPTH,14.41,1.42,20.0,False,68.5,True,True,True,5,T5,36.8,31.0,False
2026-04-14 20:39:23,MTRN,167.33,1.27,20.0,False,64.9,True,True,True,5,T5,26.7,16.1,False
2026-04-14 20:39:23,NBBK,22.35,0.69,20.0,False,64.4,True,True,True,5,T5,9.2,6.6,False
2026-04-14 20:39:23,PPIH,34.85,1.45,20.0,True,62.7,False,True,True,6,T6,21.7,22.3,False
2026-04-14 20:39:23,RMBS,113.16,2.46,20.0,True,61.2,False,True,True,6,T6,23.4,22.0,False
2026-04-14 20:39:23,SBLK,24.73,0.75,20.0,True,64.4,False,True,True,6,T6,10.7,11.3,False
2026-04-14 20:39:23,SGML,17.39,1.71,20.0,True,63.7,True,True,True,4,T4,92.3,53.4,False
2026-04-14 20:39:23,SITM,447.08,2.73,20.0,False,66.6,True,True,True,5,T5,37.4,30.8,False
2026-04-14 20:39:23,ST,38.99,1.63,20.0,False,63.5,True,True,True,5,T5,17.5,14.5,False
2026-04-14 20:39:23,VPG,51.96,1.65,20.0,False,64.7,True,True,True,5,T5,27.9,26.2,False
2026-04-14 20:39:23,XHR,16.1,1.22,20.0,False,63.0,True,True,True,5,T5,13.9,12.8,False
2026-04-14 20:39:23,NPB,18.75,0.73,18.56,True,60.5,True,True,True,4,T4,14.1,8.4,False
2026-04-14 20:39:23,STOK,35.05,1.14,18.54,True,62.5,False,True,True,6,T6,4.6,3.2,False
2026-04-14 20:39:23,ATOM,5.45,2.6,18.23,True,59.4,False,True,True,6,T6,28.2,14.3,False
2026-04-14 20:39:23,UCB,34.17,1.05,17.43,True,59.6,False,True,True,6,T6,13.5,14.2,False
2026-04-14 20:39:23,EVR,350.54,1.77,17.22,True,58.9,False,True,True,6,T6,27.5,28.7,False
2026-04-14 20:39:23,ASB,27.86,1.17,17.13,True,59.4,False,True,True,6,T6,14.0,13.3,False
2026-04-14 20:39:23,ZION,61.53,1.24,16.12,True,59.0,False,True,True,6,T6,13.8,14.9,False
2026-04-14 20:39:23,ASTL,5.01,1.46,15.97,True,56.4,False,True,True,6,T6,40.3,39.9,False
2026-04-14 20:39:23,GCO,32.65,1.76,15.33,True,57.1,False,True,True,6,T6,31.4,24.0,False
2026-04-14 20:39:23,FNB,17.8,1.13,15.28,True,58.9,False,True,True,6,T6,11.2,11.0,False
2026-04-14 20:39:23,ENTA,14.27,1.05,15.05,True,59.5,False,True,True,6,T6,14.1,10.5,False
2026-04-14 20:39:23,TORO,3.91,0.71,15.05,True,60.3,False,True,True,6,T6,13.3,6.3,False
2026-04-14 20:39:23,RIOT,17.37,2.78,14.84,True,57.2,True,True,True,4,T4,29.8,20.6,False
2026-04-14 20:39:23,ATKR,68.7,1.39,14.76,True,56.3,True,True,True,4,T4,22.4,22.3,False
2026-04-14 20:39:23,CIFR,17.76,3.26,14.7,True,58.1,False,True,True,6,T6,26.8,17.3,False
2026-04-14 20:39:23,CORZ,18.71,2.36,14.32,True,57.4,True,True,True,4,T4,18.3,10.3,False
2026-04-14 20:39:23,SVRA,5.92,0.97,14.29,True,59.1,False,True,True,6,T6,19.4,13.2,False
2026-04-14 20:39:23,CABA,3.2,1.73,14.27,True,57.7,False,True,True,6,T6,8.8,0.0,False
2026-04-14 20:39:23,REZI,38.23,1.56,14.08,True,57.6,False,True,True,6,T6,16.6,12.3,False
2026-04-14 20:39:23,POET,7.3,2.37,13.75,True,57.2,True,True,True,4,T4,23.1,5.6,False
2026-04-14 20:39:23,PIPR,85.54,1.51,13.48,True,56.6,False,True,True,6,T6,16.3,17.5,False
2026-04-14 20:39:23,SHAK,100.65,1.52,13.1,True,55.3,False,True,True,6,T6,14.9,11.2,False
2026-04-14 20:39:23,FLR,49.56,1.52,13.05,True,56.9,False,True,True,6,T6,10.3,13.1,False
2026-04-14 20:39:23,WEX,165.94,1.25,12.35,True,56.2,False,True,True,6,T6,5.8,5.8,False
2026-04-14 20:39:23,AGL,21.63,0.68,11.75,True,51.3,False,True,True,6,T6,103.1,45.4,False
2026-04-14 20:39:23,HYPR,1.24,1.66,11.33,True,55.4,False,True,True,3,T3,0.0,4.2,False
2026-04-14 20:39:23,ACIU,3.3,1.04,11.23,True,55.9,False,True,True,6,T6,15.8,5.4,False
2026-04-14 20:39:23,DKS,210.57,1.3,9.97,False,53.8,True,True,True,2,T2,11.5,12.9,False
2026-04-14 20:39:23,LYEL,24.8,1.47,9.9,True,55.9,False,True,True,6,T6,29.7,17.4,False
2026-04-14 20:39:23,CAL,12.89,1.42,9.18,True,52.7,False,True,True,3,T3,20.9,38.9,False
2026-04-14 20:39:23,OSCR,15.48,1.18,8.96,True,52.7,True,True,True,1,T1,22.6,16.6,False
2026-04-14 20:39:23,ALLY,41.94,1.21,8.63,True,54.3,False,True,True,6,T6,9.1,16.6,False
2026-04-14 20:39:23,JLL,324.54,1.14,8.13,True,54.7,False,True,True,6,T6,10.5,8.0,False
2026-04-14 20:39:23,VOYG,30.06,2.99,7.99,True,51.6,False,True,True,6,T6,17.8,9.5,False
2026-04-14 20:39:23,NNNN,28.54,0.28,6.3,True,52.2,True,True,True,4,T4,21.2,30.8,False
2026-04-14 20:39:23,SCSC,39.16,1.14,5.95,True,51.0,True,True,True,4,T4,13.1,10.5,False
2026-04-14 20:39:23,BTDR,11.24,3.05,3.97,True,49.7,True,True,True,1,T1,38.7,37.1,False
2026-04-14 20:39:23,IDYA,32.82,1.13,3.89,True,53.3,False,True,True,6,T6,0.2,-5.7,False
2026-04-14 20:39:23,KE,26.28,1.29,3.61,True,51.5,False,True,True,6,T6,12.1,12.9,False
2026-04-14 20:39:23,PHAT,12.67,1.35,3.14,True,51.6,False,True,True,6,T6,13.0,21.4,False
2026-04-14 20:39:23,EVI,22.52,1.19,2.68,False,50.2,True,True,True,5,T5,9.5,13.1,False
2026-04-14 20:39:23,WBTN,11.56,1.55,2.32,True,49.1,False,True,True,6,T6,34.7,28.7,False
2026-04-14 20:39:23,OUST,21.88,2.41,2.08,True,50.1,False,True,True,6,T6,9.1,2.7,False
